id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
14516,541.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.381314223,0.400102144,30.60468328,4125.75712
14517,107.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.539255853,0.463821541,37.52274536,6992.82314
14518,697.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.527591617,0.452143551,36.2542016,6274.93484
14519,735.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.567975637,0.463759475,39.4849869,6575.59267
14520,757.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.62809913,0.524273231,43.97470322,8605.19995
14521,486.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.492809568,0.43226586,35.70587779,5746.77703
14522,707.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.477123825,0.424902006,34.33876109,5234.74696
14523,633.0,25.0,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.570329618,0.461903766,37.03329756,6595.45629
14524,466.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.429580755,0.383581787,29.3286186,4936.36477
14525,405.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583378727,0.484307576,41.54582537,7357.3589
14526,336.0,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.534126224,0.464892019,38.74276374,6010.76008
14527,517.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.346410766,0.388819023,28.76356526,3494.94296
14528,106.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.502106031,0.442111609,35.16668937,6019.26248
14529,241.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.520592483,0.455238354,37.55556802,5684.14351
14530,271.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.527308548,0.453507667,37.02177209,7706.88137
14531,258.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.498261098,0.424657113,36.01862394,6554.97686
14532,553.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.536209474,0.447536765,35.71826335,6901.65894
14533,752.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.539255853,0.465041445,39.46756134,7417.81497
14534,319.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.627442488,0.5145695,43.97488159,8605.19995
14535,556.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.466297848,0.434132503,33.59602928,5033.68556
14536,561.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.492759727,0.441974474,36.04067528,5018.45303
14537,695.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520637077,0.413096652,33.221987,6376.66256
14538,321.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.559215109,0.470846733,38.84880688,6749.51819
14539,673.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.644329005,0.519455977,45.48708185,8711.20896
14540,265.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.460126356,0.435851115,34.95207208,5124.8549
14541,22.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.504435443,0.425532717,33.44747085,5902.33288
14542,479.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.476178181,0.437922725,34.76957798,5996.07855
14543,303.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.551775489,0.471125278,38.8469565,6467.65476
14544,407.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509782413,0.424902006,35.50564628,6254.82922
14545,476.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.455340281,0.435620773,32.41787171,5322.84043
14546,419.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.621810512,0.513208594,43.95536146,8157.23694
14547,391.0,25.0,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.356664626,0.376880162,27.8743632,3784.11935
14548,483.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.363981224,0.378528127,29.55801912,3708.20502
14549,683.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.448841436,0.424803532,34.83881461,4945.79443
14550,452.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508275418,0.453994528,36.03604274,6370.89887
14551,632.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566319234,0.467854471,38.65350945,6771.67497
14552,581.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.309669459,0.376880162,27.3454535,2625.26916
14553,589.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.421629852,0.397617195,31.78135831,4641.00151
14554,533.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.46082121,0.435764199,34.83881461,5151.38647
14555,618.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.583378727,0.492641907,41.78031158,7800.50128
14556,224.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.619887727,0.519455977,43.00334146,8104.93497
14557,304.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.54054056,0.460180133,37.81761708,6188.47714
14558,257.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.542831206,0.442248924,37.02177209,6731.61844
14559,483.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.488485703,0.438612787,34.02922281,5931.7528
14560,371.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.509933842,0.446450716,35.88512085,5722.57676
14561,442.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.57249065,0.48651762,39.77772061,7457.50606
14562,293.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.51204794,0.462547404,37.67361372,6540.10545
14563,649.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.495987728,0.446570029,35.92331365,5746.77703
14564,568.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.559215109,0.473993739,39.09961353,6771.72291
14565,596.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.350992769,0.377566465,28.78225878,3385.148
14566,553.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.473458531,0.426746554,34.02922281,6400.02221
14567,366.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53513718,0.443889013,37.97024343,6846.00686
14568,497.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.476807761,0.41390409,33.23980604,5449.4212
14569,625.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.612478041,0.504526655,42.08127039,7608.62182
14570,577.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.588987285,0.485989695,40.77772061,7669.81182
14571,585.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.404617089,0.404716807,31.86773783,4228.81888
14572,644.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.398218446,0.373856466,29.97539813,4305.51182
14573,386.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.525063322,0.46389552,37.70659201,6361.48951
14574,674.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.619887727,0.520974303,45.80306982,8538.462
14575,472.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.564794821,0.467854471,39.22848885,6443.2569
14576,238.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.525947983,0.460305334,37.20955415,6529.98232
14577,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.403310637,0.408159008,32.66436708,4558.98072
14578,502.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.492814967,0.449871489,35.89837298,5575.39447
14579,282.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.481204499,0.445134287,35.48354994,5428.10602
14580,105.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.560445243,0.460795368,37.70659201,6848.62622
14581,415.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.619887727,0.519455977,43.7550339,8064.73881
14582,654.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.494584864,0.445339632,35.18441169,6024.94599
14583,327.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.586602539,0.488638858,40.85898134,7417.81497
14584,42.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.334593591,0.373856466,28.28409524,3387.78516
14585,403.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.480386371,0.436459223,34.89511705,5892.161
14586,547.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.473142233,0.43910209,34.8499528,5772.91016
14587,615.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.334593591,0.377596581,28.80786754,3385.148
14588,465.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508991582,0.451036893,36.61704886,6277.16867
14589,655.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.449877074,0.42727728,33.28480863,5005.32997
14590,551.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.514537018,0.460305334,37.03329756,6327.00807
14591,723.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.33592747,0.376880162,28.28409524,3396.72989
14592,367.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.508104246,0.454917386,36.36293728,5867.99722
14593,668.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.391627198,0.40166998,30.79374092,4056.83427
14594,716.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.494906594,0.446570029,35.18597077,5852.8742
14595,258.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.37680364,0.39617025,30.15219795,3712.99786
14596,317.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.52332906,0.454080207,37.74750888,8212.79289
14597,734.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.601161249,0.496997462,40.86547798,7406.90248
14598,467.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.518776342,0.45386752,37.4186977,6626.50685
14599,436.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.521906846,0.452680279,36.61704886,6237.20605
14600,693.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.477438541,0.438586418,34.8499528,5192.88315
14601,599.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509560238,0.450886886,35.20741312,6808.26361
14602,127.0,25.0,0.75,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.392540298,0.395502524,31.10924166,4051.55129
14603,321.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.511480554,0.42018755,38.53456885,6771.67497
14604,166.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.520637077,0.436345708,36.31114278,6132.41738
14605,694.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.467569149,0.405525072,32.81456057,6180.95142
14606,123.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.508104246,0.452484359,36.81018683,5876.96001
14607,465.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.49739138,0.446450716,35.77113923,5643.36045
14608,354.0,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.402052391,0.409269062,31.85521692,4888.50303
14609,524.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.468832886,0.464639165,34.46756739,4768.59437
14610,265.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.517993775,0.463058596,37.60167915,6500.09778
14611,345.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.538604193,0.461903766,37.29886067,6628.76363
14612,761.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.54613583,0.476588872,38.70569591,6903.87339
14613,573.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.494493206,0.447536765,35.26003436,6037.68613
14614,708.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.553671368,0.458254721,38.62163873,6747.59779
14615,347.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.594206083,0.492820232,40.33534199,7163.9441
14616,508.0,25.0,0.25,0.25,0.25,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.410849197,0.40383899,31.08154655,4870.62537
14617,634.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.53434503,0.486003684,40.84711944,7381.97333
14618,104.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.481204499,0.445497348,35.59821657,5741.31418
14619,607.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53427161,0.431946288,36.04067528,6799.72918
14620,62.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.608344644,0.50146507,42.93997745,8655.67644
14621,494.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.477940817,0.405525072,32.79766623,5628.71053
14622,512.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.480072982,0.443754909,35.92331365,5496.08506
14623,169.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.555210358,0.475847288,38.3177098,6735.24371
14624,281.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.574989422,0.482227496,39.33777176,7028.6735
14625,419.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.534251703,0.463759475,36.95787336,6608.90751
14626,39.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.334593591,0.372179064,27.62154773,3269.27176
14627,484.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.498696418,0.447095519,33.12590428,5867.99722
14628,290.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.511522719,0.460895865,37.54210856,7441.50942
14629,581.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.408178454,0.405898222,32.81456057,4200.97375
14630,411.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.62809913,0.520003767,43.02254143,8605.19995
14631,198.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.599956822,0.495912854,41.3159122,7575.80124
14632,177.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.449875425,0.397617195,33.22890035,4802.6043
14633,327.0,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509158377,0.43494618,36.40698205,6306.55062
14634,265.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.46555863,0.413096652,33.29902167,5347.71894
14635,534.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.448841436,0.42726083,33.44212024,4975.88538
14636,12.0,37.5,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.349908358,0.392836179,28.28409524,3436.49354
14637,544.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.569329938,0.481279313,39.98873363,7048.87072
14638,546.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.586602539,0.482859526,40.86547798,7570.60862
14639,732.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.461465413,0.4228466,35.57209886,6155.89609
14640,602.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.480072982,0.44549439,34.02922281,5882.96562
14641,447.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.506987743,0.430358895,35.89837298,6491.22353
14642,532.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.432911682,0.417915449,35.13495468,5005.32997
14643,708.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.492994856,0.443419908,35.57209886,5602.02293
14644,594.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.449877074,0.398116316,31.85521692,5807.00693
14645,436.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.620391949,0.529501569,44.72163541,8254.12654
14646,81.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.468921469,0.434863988,33.31223192,5136.93247
14647,521.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.403217329,0.398863863,31.87518207,4587.38557
14648,336.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.4965362,0.459464772,36.99403039,6060.64149
14649,444.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.612633396,0.504526655,43.43220995,8634.77583
14650,593.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.606612254,0.500647106,43.17615175,8538.462
14651,168.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.498696418,0.448463132,35.6972028,5964.79111
14652,145.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.540082008,0.446450716,36.24969463,6919.34518
14653,422.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.57967664,0.484698098,40.22738685,7162.43364
14654,166.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.369603345,0.381078645,29.90851804,3708.20502
14655,219.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.437609121,0.416280584,33.44212024,4769.31827
14656,221.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.525063322,0.455614374,37.62977375,6673.304
14657,652.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.536209474,0.442248924,36.04045222,6731.71221
14658,205.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.617635584,0.508131009,43.00334146,8166.59786
14659,437.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.601161249,0.496997462,41.17620131,7765.25632
14660,460.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.44371199,0.422051395,34.13758465,4503.16186
14661,681.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.473142233,0.427430828,33.44938499,5446.69747
14662,270.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.551891558,0.455135389,38.05729766,6901.65894
14663,619.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.402052391,0.40166998,30.15219795,4278.76321
14664,106.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.524563481,0.452320672,36.83081961,6335.29639
14665,343.0,12.5,0.25,0.25,0.75,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.500058984,0.444690988,35.11873926,5527.42503
14666,748.0,25.0,0.5,0.38,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.483872542,0.446912521,35.11873926,5531.35174
14667,175.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.390063566,0.40030353,30.78135831,4056.83427
14668,633.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.525947983,0.460322355,35.92331365,6327.47736
14669,448.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.596551315,0.490981116,41.07457289,7207.4203
14670,15.0,37.5,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.391598449,0.402855862,31.00460557,4057.55521
14671,619.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.363726236,0.395435754,31.12737627,3764.31973
14672,553.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.404446048,0.406618165,32.88840203,4576.10071
14673,28.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.33592747,0.378528127,27.19065136,3276.36206
14674,532.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.437609121,0.416085184,32.15868546,4700.57615
14675,216.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508696043,0.453119748,36.84586824,5867.99722
14676,263.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.51425307,0.451012573,36.83081961,6155.89609
14677,590.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.575902218,0.485912698,39.44864975,7369.68559
14678,636.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.480963646,0.441470296,35.43484314,5538.91301
14679,709.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.626280739,0.516147572,43.95536146,8307.38018
14680,24.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.320564713,0.379871916,28.79344014,3238.02815
14681,107.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.509158377,0.450786211,36.88084855,6190.66597
14682,749.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.473142233,0.433195442,34.33876109,5221.35741
